"Model","Reviews"
"iPhone 11 Pro Max","you might as well pay for a brand new phone on the apple website. why pay this price for a refurbished discontinued iphone... come on guys"
"iPhone 11 Pro Max","Scean broken."
"iPhone 11 Pro Max","High price and low specs as compared to Huawei P40 pro."
"iPhone 11 Pro Max","It is a USED Phon Not a brand new one!
Be aware people!"
"iPhone 11 Pro Max","It glithes a lot I would not buy it"
"iPhone 11 Pro Max","Great phone!! Make sure you order the upgraded refurbished from Amazon. Do NOT buy from a third party. Both my past two phones were from buyspry and Jem jem. Horrible phones. Visible scratches and degraded batteries. I made certain that this time is was actually refurbished by Amazon and I couldn’t be happier. Absolutely NO scratches. 99 percent battery health. Looks brand new and works brand new as well. I love the larger screen. Perfect for gaming, reading, watching movies etc. The camera is phenomenal! Sound is nice and sharp. Synced up beautifully with my Apple watch, iPods, blink cameras and beats headphones. Will update if anything changes or goes wrong. However, so far, after a week it’s still performing wonderfully."
"iPhone 11 Pro Max","First of all, look at the trade in value at the top of the listing. They currently give UP TO $491 for an 11 Pro Max. That would be for a 512GB in perfect condition. For the 256GB I ordered in ""fair"" condition for $742, they probably gave the previous owner $300-$400. After receiving the phone, they dust out the holes, give you $10 worth of a cheap short charger cable and transformer brick I already have tons of. Then jack up the price $300-400 for 15 minutes of work and $30 in shipping / charger cable.

I paid $742 and $750 for the first and second phones I ordered respectively. The first phone came with a chinese aftermarket screen. Newer iphones can detect when an aftermarket screen is used and AFTER transferring all my data it appeared with the message. About 1 in 10-20 keystrokes would misregister and the key next to it, even sometimes across the keyboard it would hit backspace. The 3D touch would not work properly either and the color shade was off from a genuine screen. Another issue when replacing screen is the waterproof seal is broken. While this is replaceable when replacing the screen, who knows if it was done at all, much less properly. This phone arrived totally dead, which is TERRIBLE for lithium batteries. The battery was at 90% of new capacity, which is the bare minimum for what I would consider acceptable on a $750 phone.

With that POS on the way back to the seller, I decided to take a chance on a second one, this time for a few more dollars. It arrived about 50% charged, which is best for long term lithium battery storage. However, the battery was already down to 84% of new capacity. With 6 months of use it would likely be down another 5-10% capacity. At 75-80% the phone actually slows down to reduce power consumption. I don't consider this to be acceptable for how much they want for these used phones. I purchased this hoping to get 2-3 years of use from it, but the factory battery will be absolutely pathetic if used for that time already starting from 84%.
I have swapped many iphone screens and batteries, each generation Apple makes it more challenging. This phone would be my most difficult yet. Also the chinese batteries sold on this site are always sketchy and iffy on quality vs a new genuine one that you can't purchase from apple."
"iPhone 11 Pro Max","Got the iPhone 11 Pro Max with “renewed premium”. Phone is perfect cosmetically. Worked out of the box and activated seamlessly. Recommend this seller"
"iPhone 11 Pro Max","This is the second iphone I buy refurbished from Amazon (1st time from this seller). Everything works great on this phone! I tested face recognition, touch screen, phone calls and camera. Functions as intended. Battery percentage is good at 87% (same as my last phone) and it came in completely unlocked and ready to go. No visible scratches on screen, back glass or frame, I’d rate this products appearance a 9.5/10 looks almost brand new. This specific one is the rose gold with 256gb storage. The packaging was a little lacking in interior padding but the phone arrived undamaged. Also came with an original charger and cable which is a plus!"
"iPhone 11 Pro Max","I ordered this to replace my iphone 8 plus. Apple and my cel carrier had the 12 and 13 on back order but I dont need the latest model. I got the 11 refurbished and unlocked and saved hundreds of dollars but got a much better phone with waaaay more storage. So now I can download all the apps without worrying about my phone not having storage. It was pretty easy to transfer all my contacts etc to the new phone too. I am thrilled with this purchase!"
"iPhone 11 Pro Max","First, I think I should mention that there’s no damage to the screen but there’s a considerable amount of scratches to the body. There’s no earbuds in the box and you receive cheap 3rd party accessories. Since this is a renewed product, I would be okay with this. However, I’ve come to discover that I received a 256 GB instead of the 512 GB option I ordered. This is either a mistake from the seller or an outright scam and misinformation on the listing. PLEASE check your device’s about section to check the storage capacity. I’ve decided that I’ll never buy Amazon renewed products again and will buy from my carrier or from Apple themselves. I encourage you to do the same."
"iPhone 11 Pro Max","First of all this Seller on Amazon is great to work with ! I was having an issue with the phone that I couldn’t figure out and this seller went out of their way to help. I didn’t want to return the phone as it is great. So you can buy with confidence from them. I was also worried about ordering a refurb phone from some of the experiences of others But all has been just fine here. The phone is pristine condition and seems to be working great ! I guess time will tell but right now I am happy and I would definitely buy from this company again!"
"iPhone 11 Pro Max","$570 por esto!, estoy realmente sorprendido, es un buen teléfono y me parece su punto más fuerte el 94% de vida útil de la batería, llego el mismo día que lo pedí gracias a Prime, su caja traía un cargador genérico y un protector de pantalla de vidrio, algo normal en los teléfonos de segunda mano es los rayones, este venía con dos rayones bastante grandes en la pantalla, (No interfieren con la visión de la pantalla y no se perciben a una distancia considerable), cuando puse el protector de pantalla desaparecieron por completo así que es un buen punto, un case y todo esta perfecto, espero siga así estos meses, todo parece bien, la tarjeta sim la tomo sin problemas y tomo solo unos minutos en llevar la información de mi viejo Iphone a este. Es un buen celular, mucha suerte, espero que compres uno y el vendedor te envíe uno bueno!"
"iPhone 11 Pro Max","Just couldn’t get my self to pay what AT&T wanted so I started looking around for alternatives. Found this phone on Amazon and ordered it based on their return policies if not satisfied.
The phone arrived fast (as promised) and was packed in a nice new box (not the AT&T or Apple version). Finish was close to perfect, it worked fine and my wife loves it."
"iPhone 11 Pro Max","For a refurbished phone, this device is in excellent condition. It’s super clean, not a single scratch or dent. It’s really immaculate and I’m super happy to purchase from Buyspry. Battery life was 88% really low but it could pass.

Kudos to the team for this amazing device."
"iPhone 11 Pro Max","Ordered and received in less than 24 hours as promised. Opened package and found the phone didn’t have a scratch or even a fingerprint on it. Looked brand new. Everything Works like a new phone. I am very pleased with this phone. Battery last for several days, I use face recognition and PIN number, camera works. Great phone. I’m happy!"
"iPhone 11 Pro Max","I have bought over five phones from Amazon Renewed Premium. They are priced lower and better than Apple refurbished. I have not purchased a new iPhone for the past many years."
"iPhone 11 Pro Max","When I first got this iphone was wondering what was wrong the camera it was the screen protector that I put on the phone but after a call with the customer support they really helped guide me to the solution.
GREAT PRODUCT, GREAT SUPPORT, 100% worth every penny"
"iPhone 11 Pro Max","Came with 97% battery life more than expected im very happy thanks"
"iPhone 11 Pro Max","The media could not be loaded."
"iPhone 11 Pro Max","Phone arrived on time and you couldn't tell it was renewed. It was pristine. Everything works on it and the battery was 95%.Would not work with Boost mobile (needed a upgraded sim) so I switched carriers who overnited a sim card and the phone works perfectly. Am extremely happy with Amazon Renewed"
"iPhone 11 Pro Max","Was pleasantly surprised that the condition was new! Not one single scratch or blemish and a pre installed screen protector as well. Only gripe is that battery capacity is at 85 percent but not a huge deal! That’s buyspry"
"iPhone 11 Pro Max","Came with alot of deep wolverine scratches on the bare glass on the outside of the glass screen protector (they installed the glass screen protector) ... I don't mind too much plus the price was right for the phone that works ..."
"iPhone 11 Pro Max","Thought the screen had a circular pattern on the upper right, then thought it might be the screen saver, after a couple of weeks I didn't see it any longer. Nice upgrade from a 6Splus"
"iPhone 11 Pro Max","This phone was in pristine condition and worked just fine when I put my SIM card in and transferred. I would definitely purchase from Amazon again for a cell phone"
"iPhone 11 Pro Max","Sound is better, screen larger, new features take getting used to but I love it!"
