"Model","Reviews"
"iPhone 12","Read deal"
"iPhone 12","Shipping didn’t take long. Works perfect i purchased an iphone 12+ at store and had so many issues and havent had a single problem since we received it nothing everything works good."
"iPhone 12","Bought an iPhone12 from Networkstore. Shipped quickly and was in perfect condition. Battery life was 100%. Easy to set up and came securely packaged."
"iPhone 12","perfect condition, & 100% battery. couldn't be happier with Amazon!!"
"iPhone 12","The product looked brand new and in perfect condition. We’ve had it a couple of weeks and it came in perfect working order. So happy to have bought it from this seller! Thank you SO much! We couldn’t be more pleased with the product, delivery time, or the entire experience."
"iPhone 12","I always get worried when i see refurbished in the title, but this time i decided to go for it since it was a great prime day deal, and it came 1 day sooner. I got the Iphone 12 green and i was amazed that it looks brand new with only 2 minor scratches on the back. Thats no problem since its going to have a phone case. Overall its a great buy."
"iPhone 12","Product came on time and works perfectly! Don’t usually buy phones online but this was perfect"
"iPhone 12","All features work perfectly and the housing is in excellent, near new condition. There was one very small knick at the top but was covered by the phone case. Overall a great buy as I was able to save over $200 unlocked and battery life was 90%."
"iPhone 12","Battery life 89%"
"iPhone 12","Would recommend all the negative comments are strange because mine was just fine"
"iPhone 12","Si"
"iPhone 12","I liked it very well"
"iPhone 12","Wonderful phone beautiful. Mint condition not scratches runs perfect out of the box so far. It's been only a few days and no used it on a regular basis yet but impressive so far"
"iPhone 12","Honestly, for $200 off this is a steal. Battery came at 90% health, no scratches that I can find, clean screen, great face recognition. The only way I could tell that it was used was the charging port had a really small amount of dust. Otherwise would’ve never known it was used."
"iPhone 12","This phone purchase was GREAT! Price was reasonable, phone is AMAZING and literally perfect! No issues, even received it earlier than anticipated."
"iPhone 12","Charging cable not working, it does not charge the phone. Went to service center and they said, charging cable is not appropriate to charge the phone, i need to buy another one. My only question to seller, why they do this kind of cheap work, where they gave a faulty charging cable. Would not recommend this seller."
"iPhone 12","This phone came in great condition. The only thing was the battery health was in the mid 80s like around 85%. Otherwise, great buy."
"iPhone 12","Phone came with a broken ear speaker. For some reason, neither of the speakers were inspected according to the Amazon Renewed ""20-Point Inspection Test Certificate"". There is visible damage to the ear speaker as per the photo attached. These parts should also be tested. The phone cannot be used as a conventional phone with this broken critical part. I will be returning this phone; very disappointing.

Edit: (Adjusted from 1 to 3 stars) Immediately after returning the phone, I purchased an identical one. I’ve had it for about 6 months and it works great with no issues. No damage, scratches or other wear. The phone is fast and battery is normal. When it comes to used items like this, it’s a gamble. Thankfully there is a return policy when you get a bad apple."
"iPhone 12","Very good product....battery is 97%"
"iPhone 12","Amazing quality definitely recommend!"
"iPhone 12","No supero mis expectativas como lo había hecho en otras ocasiones."
"iPhone 12","Have to make calls on either speaker or with AirPods in :("
"iPhone 12","Excelente servicio y producto"
"iPhone 12","I was a little afraid their would be a lot of scratches since this is my first time getting a renewed device and I was honestly surprised. Also if you get the T-Mobile version it will work with T-Mobile owned places like metropcs. Mine came literally with no scratches, it was also well packaged. The battery does last a while and charges fast too. I recommend getting a separate charging block but the charger that does come with is good. I’m satisfied with my purchase and not disappointed :)"
"iPhone 12","This iPhone was. Shipped promptly, it arrived safely. It’s operating at full capacity!! Looks like new!!"
"iPhone 12","I ordered this phone as fully unlocked. When I received it I quickly realized that the sim was locked by Verizon. Luckily I was able to find a website that unlocked it online for around $40 instead of having to send it back. Not to happy I had to spend an additional $40. Other than that good phone 👍"
"iPhone 12","Great phone but I removed the screen protector because the touch screen was slow and I discovered some scratches on the screen."
"iPhone 12","Exactly as described. Excellent pre-owned condition. Best iPhone I’ve ever owned."
"iPhone 12","I was looking for a uphone/renewed but was concerned about the battery life or scratches/damage. This phone came immaculate, with 100% battery life. I am very satisfied with this purchase I just transferred all my data so this is the first day very pleased with purchase so far"
"iPhone 12","Battery life was at 100%. Looks basically brand new with no noticeable cracks or scratches. Good experience overall."
"iPhone 12","Phone came in pristine condition. Battery health at 94%. Would definitely recommend this seller."
"iPhone 12","Buen estado, bun funcionamiento y bateria al 90 %, recomendado 100%"
"iPhone 12","Got this and it was new no marks.Battery life was a 100%. I definitely 100% recommend."
"iPhone 12","Came with 100% battery life but price went down $50 since my purchase 😟"
"iPhone 12","Came faster then expected and in perfect condition!I was leery getting a second had phone this way, but very happy with what I got and it has absolutely no problems what do ever."
"iPhone 12","So fair, phone works fine. But I'm a bit disappointed by the condition of the phone. The sides are scratched and worn."
"iPhone 12","The frame had dirty spots on it and the charger and speaker ports were dirty"
"iPhone 12","Came in two days sooner than expected, came with 80% charge and works amazingly! been looking to upgrade my phone to a new one at a reasonable price. didnt want to spend $1000 on a brand new phone! Found this one and decided to buy it based on reviews. so happy i did!"
